date,susceptibles,infectives,removed,S,I,R,S_ode,I_ode,R_ode
2021-05-09,0.3546592,0.07661406,0.56878835,0.3492603705824384,0.07633227895676335,0.5744073504607983,0.35392861233111256,0.07640413234098552,0.5696672553279019
2021-05-10,0.35146168,0.07677255,0.57183486,0.3476971948837584,0.07389604822477926,0.5784067568914624,0.35076532559004864,0.07649407739677039,0.5727405970131809
2021-05-11,0.3482907,0.076897144,0.5748887,0.34557334855724053,0.07306002732078536,0.5813666241219742,0.3476272160530173,0.07655579758894288,0.5758169863580398
2021-05-12,0.3451473,0.07698755,0.577949,0.3438603845446102,0.0714848485660137,0.5846547668893761,0.3445152530018464,0.07658945549545175,0.5788952915027018
2021-05-13,0.34203243,0.0770436,0.5810149,0.34268240783866744,0.06902638210908929,0.5882912100522433,0.34143035818956247,0.07659525332695367,0.5819743884834838
2021-05-14,0.3389469,0.07706542,0.58408517,0.34167090682882084,0.06664669364909628,0.5916823995220829,0.3383734055815339,0.07657343166719931,0.5850531627512667
2021-05-15,0.33589152,0.07705312,0.58715886,0.3406157645028246,0.06464014183048258,0.5947440936666928,0.3353452212187375,0.07652426838852021,0.5881305103927421
2021-05-16,0.33286694,0.0770071,0.59023476,0.33988428962443573,0.06192035266330729,0.598195357712257,0.33234658368954484,0.0764480791459713,0.5912053371644836
2021-05-17,0.32987374,0.07692782,0.5933118,0.33883953244083076,0.06010549397055998,0.6010549735886093,0.32937822356157875,0.0763452131851201,0.594276563253301
2021-05-18,0.32691246,0.076815814,0.5963887,0.33820693665471946,0.05750603184063311,0.6042870315046475,0.3264408238031415,0.07621605217669662,0.5973431240201618
2021-05-19,0.3239837,0.07667182,0.5994642,0.3374857622111982,0.05545335677542894,0.6070608810133729,0.32353502025897946,0.0760610085236982,0.6004039712173223
2021-05-20,0.32108778,0.076496534,0.6025371,0.33684325564482764,0.05336709517712446,0.6097896491780479,0.32066140155737005,0.07588052495988709,0.6034580734827427
2021-05-21,0.3182252,0.07629083,0.60560614,0.33623332759202673,0.051250974176757266,0.612515698231216,0.31782050900775516,0.07567507441614907,0.6065044165760957
2021-05-22,0.31539622,0.07605562,0.6086701,0.3356616195738663,0.0491527688176277,0.615185611608506,0.31501283895094445,0.07544515433326074,0.6095420067157947
2021-05-23,0.3126011,0.07579187,0.6117278,0.3351782445612971,0.047007169599053926,0.617814585839649,0.31223884304229754,0.0751912861076326,0.6125698708500698
2021-05-24,0.30984023,0.07550054,0.6147777,0.3347048142119966,0.044982702139202614,0.6203124836488008,0.3094989292609973,0.07491401305131942,0.6155870576876832
2021-05-25,0.3071137,0.07518275,0.61781883,0.3345119521223048,0.04279136085789449,0.6226966870198007,0.30679346092107584,0.0746139015487734,0.6185926375301506
2021-05-26,0.30442184,0.07483955,0.6208499,0.33447604460305813,0.04058786404695232,0.6249360913499895,0.3041227585310801,0.07429153794460205,0.6215857035243176
2021-05-27,0.30176467,0.07447204,0.6238698,0.33441741005523473,0.03852942887014457,0.6270531610746207,0.3014871023945512,0.07394752441537775,0.6245653731900709
2021-05-28,0.2991424,0.074081324,0.6268771,0.33440761786550866,0.03645409454238218,0.6291382875921092,0.29888673313075126,0.07358247817852323,0.6275307886907254
2021-05-29,0.29655513,0.07366854,0.629871,0.3344645582628606,0.034393753446293834,0.6311416882908456,0.2963218528425509,0.0731970297314309,0.6304811174260181
2021-05-30,0.29400295,0.07323482,0.6328501,0.3344730967812376,0.032499142620093936,0.6330277605986685,0.2937926233294664,0.07279182467462975,0.6334155519959037
2021-05-31,0.29148588,0.07278135,0.6358135,0.33443631677449825,0.030725832967663656,0.6348378502578381,0.29129917046780135,0.07236751831785791,0.6363333112143407
2021-06-01,0.28900397,0.07230918,0.63876,0.33424132852596455,0.029202495217324275,0.6365561762567111,0.28884158566457685,0.071924773836274,0.639233640499149
2021-06-02,0.28655726,0.07181951,0.6416886,0.3340546331439893,0.02776471206580285,0.6381806547902078,0.2864199268576268,0.07146426104930835,0.6421158120930648
2021-06-03,0.2841457,0.07131338,0.6445983,0.33401467660511575,0.02622786346545211,0.6397574599294321,0.2840342192655233,0.07098665540830132,0.6449791253261753
2021-06-04,0.2817693,0.07079195,0.64748824,0.3340622907041213,0.024671066243297787,0.641266643052581,0.2816844541328459,0.07049263902595669,0.6478229068411974
2021-06-05,0.279428,0.070256285,0.6503574,0.3340947929809198,0.023241753844134575,0.6426634531749456,0.27937059407558096,0.06998289527752931,0.6506465106468896
2021-06-06,0.27712175,0.06970746,0.65320504,0.3341142248868294,0.02189981725554634,0.6439859578576242,0.2770925734888906,0.06945810833088738,0.6534493181802219
2021-06-07,0.27485043,0.06914653,0.6560302,0.33410620308434635,0.020663426241341452,0.6452303706743122,0.27485029992183807,0.06891896179329639,0.6562307382848654
2021-06-08,0.272614,0.06857447,0.65883195,0.3341013239309879,0.019524830063112137,0.6463738460059,0.2726436540310585,0.06836613851245042,0.658990207456491
2021-06-09,0.27041233,0.0679923,0.6616097,0.33412406790106963,0.018409486100106124,0.6474664459988242,0.2704724901285456,0.06780031996416498,0.6617271899072894
2021-06-10,0.26824528,0.067400984,0.6643628,0.3341403486871023,0.017356359813171185,0.6485032914997265,0.26833664042240407,0.06722218276269179,0.664441176814904
2021-06-11,0.26611272,0.06680152,0.66709036,0.33416297406665096,0.016311704278594467,0.6495253216547545,0.2662359152425517,0.06663239842265746,0.6671316863347908
2021-06-12,0.2640144,0.066194735,0.6697918,0.3342213714334086,0.015238036417190862,0.6505405921494005,0.2641701044391956,0.0660316322381595,0.6697982633226449
