date,susceptibles,infectives,removed,S,I,R,S_ode,I_ode,R_ode
2021-04-05,0.29158553,0.40415114,0.30427638,0.29079589852473064,0.4048968463881968,0.30430725508707257,0.27021717849852195,0.42531021525376084,0.3044726062477171
2021-04-06,0.2874846,0.40672496,0.30582508,0.2867652604301216,0.40742099505890683,0.30581374451097154,0.2670069251974401,0.4270552807211888,0.30593779408137095
2021-04-07,0.28342295,0.40922078,0.30739725,0.2831179154089696,0.40955333755004,0.30732874704099045,0.2638220148901588,0.4287690575340863,0.3074089275757548
2021-04-08,0.27937654,0.41166285,0.30898908,0.2796677440904597,0.411489192469472,0.3088430634400683,0.2606626823701856,0.4304514187199441,0.30888589890987017
2021-04-09,0.2753103,0.41408724,0.3105979,0.2760534604157617,0.41357152363868227,0.310375015945556,0.2575291476752634,0.4321022524404268,0.3103685998843096
2021-04-10,0.27117732,0.41654235,0.31222197,0.27215400039217214,0.4159208868052329,0.311925112802595,0.2544216168349182,0.43372146121947763,0.311856921945604
2021-04-11,0.26692173,0.4190874,0.31386086,0.26798717801190014,0.41851735875957735,0.31349546322852245,0.2513402820316812,0.4353089617346993,0.31335075623361935
2021-04-12,0.26248518,0.42178667,0.31551498,0.2635981000312535,0.42131702712149055,0.31508487284725595,0.24828532294098404,0.43686468346304447,0.31484999359597127
2021-04-13,0.25782034,0.42469695,0.31718495,0.2590428767138528,0.42424949993887595,0.31670762334727126,0.2452569056185648,0.4383885697097889,0.3163545246716461
2021-04-14,0.252909,0.42785025,0.3188709,0.2539008589683416,0.4277448542504645,0.31835428678119393,0.2422551825502846,0.43988057750789555,0.3178642399418196
2021-04-15,0.24777953,0.43123472,0.32057092,0.2483346852399974,0.43163013423460644,0.3200351805253961,0.23928029298699585,0.44134067724037135,0.31937902977263266
2021-04-16,0.24251403,0.43478394,0.32228097,0.24285079640006108,0.43533219184524025,0.32181701175469873,0.23633236366389457,0.4427688519028992,0.3208987844332059
2021-04-17,0.23723608,0.43838465,0.32399482,0.23743534276842665,0.43891227062191573,0.3236523866096576,0.23341150914306288,0.4441650967241977,0.3224233941327391
2021-04-18,0.23208165,0.44190264,0.32570547,0.23204685154154842,0.44237082798526034,0.3255823204731913,0.23051783113751856,0.4455294197532905,0.32395274910919064
2021-04-19,0.2271658,0.44521606,0.3274067,0.2268225234953723,0.44559294970878244,0.3275845267958452,0.22765141885595777,0.44686184147777736,0.3254867396662646
2021-04-20,0.22256078,0.44824076,0.32909447,0.22176103719253065,0.4485504281871292,0.32968853462034015,0.22481234939444994,0.4481623944013657,0.32702525620418404
2021-04-21,0.2182922,0.45093814,0.33076715,0.21663157310201425,0.45148168121617493,0.3318867456818108,0.22200068881621618,0.449431121995683,0.3285681891881005
2021-04-22,0.21434891,0.4533088,0.33242536,0.21158787537912482,0.4542367256546651,0.33417539896621007,0.21921649123477951,0.45066807948070314,0.3301154292845171
2021-04-23,0.21069743,0.45537883,0.33407083,0.2064765556401597,0.457040002557083,0.3364834418027573,0.21645979918809008,0.45187333342219455,0.3316668673897151
2021-04-24,0.20729531,0.457187,0.3357062,0.20142403986406526,0.45974661123358895,0.3388293489023458,0.21373064401258238,0.453046961328844,0.33322239465857334
2021-04-25,0.2040998,0.45877463,0.33733407,0.19643045511212692,0.4623562975616122,0.34121324732626085,0.21102904609208104,0.45418905136363763,0.33478190254428103
2021-04-26,0.20107262,0.46018043,0.33895695,0.19148207876552453,0.46485167955731366,0.3436662416771618,0.2083550151586165,0.45529970201943776,0.3363452828219455
2021-04-27,0.1981815,0.46143785,0.34057692,0.18650986572178607,0.4673252578364451,0.34616487644176885,0.2057085507504167,0.456379021697847,0.33791242755173606
2021-04-28,0.1954006,0.46257448,0.34219572,0.181734623082633,0.4695397327424435,0.34872564417492347,0.20308964227621765,0.45742712851009126,0.33948322921369084
2021-04-29,0.19270958,0.4636125,0.34381482,0.1772368822907352,0.4714422467805936,0.35132087092867115,0.20049826939797297,0.45844414988790483,0.34105758071412196
2021-04-30,0.19009283,0.46456936,0.34543523,0.1729811932474733,0.47302400730994754,0.35399479944257917,0.19793440239060917,0.4594302222019284,0.3426353754074622
2021-05-01,0.18753834,0.46545857,0.34705782,0.1690555840113539,0.4741721330845799,0.35677228290406626,0.19539800249950373,0.46038549037565585,0.34421650712484014
2021-05-02,0.18503706,0.46629086,0.34868297,0.1653318751576926,0.47504265536292883,0.3596254694793786,0.19288902171432262,0.4613101080699819,0.3458008702156952
2021-05-03,0.18258214,0.46707422,0.35031113,0.1618010453352276,0.4756670345192528,0.36253192014551955,0.19040740137152767,0.462204239011989,0.34738835961648307
2021-05-04,0.18016842,0.46781495,0.3519425,0.15851241973494135,0.4759819432089216,0.36550563705613703,0.18795307530273267,0.4630680538874929,0.3489788708097742
2021-05-05,0.17779209,0.46851796,0.3535771,0.15546056013381931,0.47603663038614635,0.3685028094800344,0.1855259692232604,0.463901730904406,0.35057229987233335
2021-05-06,0.17545012,0.46918702,0.35521486,0.1526331924116947,0.4757837784282536,0.3715830291600517,0.18312600090116887,0.4647054555952074,0.35216854350362353
2021-05-07,0.17314042,0.469825,0.35685563,0.1501058417965933,0.4752279107170029,0.3746662474864038,0.1807530804662945,0.4654794204836599,0.3537674990500453
2021-05-08,0.17086133,0.470434,0.35849914,0.14778318691222808,0.4744278312152649,0.37778898187250703,0.17840711032184225,0.46622382514144617,0.35536906453671135
2021-05-09,0.16861166,0.47101587,0.36014512,0.1456512510172081,0.4734310100192551,0.38091773896353676,0.17608798478048596,0.46693887651535737,0.3569731387041564
2021-05-10,0.16639054,0.4715717,0.36179325,0.14365023907063668,0.4722860861890141,0.3840636747403492,0.17379559168341518,0.4676247873147169,0.3585796210018677
2021-05-11,0.16419724,0.4721026,0.36344314,0.14170396512580397,0.47110329809573204,0.387192736778464,0.17152981216364593,0.468281776215936,0.3601884116204178
2021-05-12,0.16203125,0.47260913,0.3650944,0.1399427432369889,0.46970923249713137,0.3903480242658797,0.16929052088791913,0.46891006759961185,0.3617994115124688
2021-05-13,0.15989223,0.473092,0.36674663,0.13840093077575633,0.46810678639051856,0.39349228283372506,0.16707758633314107,0.4695098912547528,0.36341252241210587
2021-05-14,0.15777996,0.47355136,0.36839956,0.13721778691087516,0.4661503475428561,0.3966318655462687,0.16489087080691764,0.4700814823396227,0.36502764685345934
2021-05-15,0.15569402,0.4739876,0.37005264,0.13633661689681204,0.4639859347832947,0.3996774483198933,0.16273023052122815,0.47062508129047187,0.3666446881882997
2021-05-16,0.15363438,0.47440085,0.37170565,0.1356131553501539,0.46171733176972735,0.4026695128801187,0.1605955164288535,0.4711409329692617,0.36826355060188454
2021-05-17,0.15160078,0.47479102,0.37335822,0.13492631286594065,0.45945223564763626,0.4056214514864231,0.15848657422381218,0.47162928664750486,0.3698841391286826
2021-05-18,0.14959306,0.47515836,0.37501007,0.13431031975445124,0.457142820549207,0.4085468596963418,0.15640324458898133,0.47209039574414413,0.37150635966687423
2021-05-19,0.14761108,0.47550267,0.37666097,0.13380962205330965,0.454799454675326,0.41139092327136434,0.15434536344850716,0.47252451755961894,0.3731301189918736
2021-05-20,0.14565462,0.47582403,0.37831062,0.1335704673019802,0.45219327523877906,0.41423625745924075,0.15231276197783888,0.4729319132486442,0.3747553247735166
2021-05-21,0.14372349,0.4761223,0.3799589,0.1334094298288982,0.44956132777355845,0.4170292423975434,0.1503052668208252,0.47331284759087455,0.37638188558829994
2021-05-22,0.14181747,0.47639734,0.3816057,0.13329629446040187,0.44687484560465557,0.4198288599349425,0.14832270066362693,0.4736675884125717,0.3780097109238011
2021-05-23,0.1399363,0.47664914,0.38325098,0.1332430049573164,0.44415944428720183,0.4225975507554817,0.14636488229154188,0.47399640651642916,0.3796387111920287
2021-05-24,0.13807972,0.47687766,0.38489455,0.13327868376624918,0.44140485726933903,0.42531645896441184,0.1444316268146338,0.4742995754468085,0.3812687977385574
2021-05-25,0.13624743,0.4770827,0.38653654,0.13339214949408734,0.4386114911471803,0.4279963593587323,0.1425227458907136,0.474577371258513,0.38289988285077325
2021-05-26,0.13443911,0.4772644,0.38817704,0.13398468709229694,0.4352876187463313,0.4307276941613718,0.14063804773872082,0.47483007248095954,0.38453187978031944
2021-05-27,0.1326545,0.47742254,0.38981608,0.13486969435717833,0.43168299172932173,0.4334473139135,0.13877733742699036,0.4750579598286216,0.38616470274438786
2021-05-28,0.13089316,0.47755712,0.39145383,0.13581175213919233,0.42803485892820037,0.4361533889326073,0.13694041724157707,0.4752613158383498,0.38779826692007296
2021-05-29,0.1291547,0.47766823,0.3930904,0.13683421430259046,0.4243100827597419,0.4388557029376676,0.13512708678579388,0.4754404247569605,0.38943248845724543
2021-05-30,0.12743881,0.47775578,0.39472616,0.13806378636114713,0.42031654656046197,0.44161966707839095,0.1333371431760841,0.47559557234061445,0.39106728448330125
2021-05-31,0.12574513,0.4778198,0.39636114,0.1394101023287045,0.4161253030011413,0.44446459467015415,0.13157038123016143,0.4757270456622468,0.39270257310759166
2021-06-01,0.1240732,0.47786045,0.39799577,0.14087351797686193,0.41170626396940363,0.4474202180537345,0.1298265934426765,0.4758351331070077,0.39433827345031564
2021-06-02,0.12242271,0.4778777,0.39963025,0.14221312510855166,0.4074184030086852,0.4503684718827632,0.1281055703508916,0.47592012402615697,0.3959743056229513
2021-06-03,0.120793164,0.47787184,0.40126482,0.14356902149702616,0.40318299294656884,0.45324798555640494,0.12640710078841993,0.4759823084905994,0.39761059072098054
2021-06-04,0.119184315,0.47784287,0.40289983,0.14513855873072734,0.39873452652113867,0.45612691474813405,0.12473097197663979,0.4760219771883531,0.39924705083500694
2021-06-05,0.11759576,0.47779095,0.40453544,0.1468563002476877,0.3941488339075055,0.45899486584480687,0.12307696969352747,0.4760394212552246,0.40088360905124776
2021-06-06,0.11602716,0.4777165,0.40617198,0.14861612446236366,0.3895507401124199,0.4618331354252165,0.12144487843877089,0.47603493211000775,0.4025201894512212
2021-06-07,0.11447826,0.47761956,0.40780962,0.15032824987051052,0.385091803837075,0.4645799462924145,0.1198344815951646,0.47600880129420653,0.4041567171106287
2021-06-08,0.1129488,0.4775006,0.40944856,0.15190131940794505,0.3809405083458756,0.4671581722461793,0.11824556153112377,0.4759613203613183,0.4057931181075578
2021-06-09,0.11143844,0.47735983,0.4110889,0.1534530680616939,0.3769163757890779,0.4696305561492282,0.11667789935250816,0.47589278105392663,0.40742931959356504
2021-06-10,0.109947234,0.47719777,0.4127307,0.15524481007125562,0.3724861045397132,0.4722690853890312,0.11513127560867731,0.47580347470319706,0.4090652496881254
2021-06-11,0.108474836,0.47701466,0.41437408,0.15704625956301993,0.36807326609870167,0.47488047433827846,0.11360547031867563,0.4756936921849417,0.4107008374963825
2021-06-12,0.10702126,0.47681108,0.41601887,0.15889502667745703,0.3635852582012635,0.47751971512127944,0.11210026303371784,0.47556372384753365,0.41233601311874835
2021-06-13,0.10558648,0.4765875,0.41766495,0.16071960132315932,0.35919396935425124,0.4800864293225895,0.11061543296335102,0.4754138593893202,0.4139707076473286
2021-06-14,0.10417053,0.47634453,0.41931203,0.16257878746299703,0.3547623258430045,0.4826588866939985,0.10915075909719572,0.4752443877411329,0.4156048531616712
2021-06-15,0.10277349,0.47608265,0.42095992,0.16457456448461122,0.3500855557000158,0.485339879815373,0.10770602032226598,0.4750555969538944,0.41723838272383945
2021-06-16,0.101395465,0.47580263,0.42260808,0.16668299404183706,0.34527491378675784,0.48804209217140504,0.10628099551870346,0.47484777407953377,0.4188712304017626
2021-06-17,0.10003674,0.4755051,0.42425606,0.16865483271728704,0.3408318347598274,0.4905133325228856,0.10487546363924079,0.4746212050488611,0.42050333131189793
2021-06-18,0.09869748,0.47519088,0.4259032,0.17072514388890087,0.33626113537786834,0.49301372073323074,0.10348920387857716,0.47437617461932474,0.4221346215020979
2021-06-19,0.09737805,0.47486058,0.4275487,0.17278269810746333,0.3317567619868739,0.4954605399056627,0.10212199574525341,0.47411296626394117,0.4237650379908052
2021-06-20,0.096078776,0.47451517,0.42919177,0.17486790086172316,0.3272299749851397,0.4979021241531371,0.10077361915342876,0.47383186208202516,0.4253945187645459
2021-06-21,0.0948,0.47415543,0.43083158,0.1769151377039132,0.32278943718391695,0.5002954251121698,0.09944385451217733,0.4735331427163508,0.4270230027714717
2021-06-22,0.09354214,0.47378218,0.43246698,0.1788415392637135,0.3186005823767613,0.5025578783595253,0.09813248281028338,0.4732170872753539,0.42865042991436253
2021-06-23,0.092305645,0.47339645,0.43409696,0.1807648151158936,0.3144402909465576,0.5047948939375488,0.09683928569653627,0.47288397326037523,0.43027674104308833
2021-06-24,0.09109096,0.47299916,0.4357203,0.1827240238995771,0.3102244991469029,0.5070514769535199,0.0955640456590277,0.4725340763390491,0.43190187800192303
2021-06-25,0.0898985,0.47259113,0.4373357,0.18466280122857293,0.30606491925989726,0.5092722795115299,0.09430654606745527,0.47216767032713347,0.4335257836054111
2021-06-26,0.0887287,0.4721736,0.438942,0.18661959584783439,0.3018955302416609,0.5114848739105048,0.09306657112327647,0.47178502730993804,0.4351484015667853
2021-06-27,0.087582,0.47174728,0.4405378,0.18860744424524112,0.29767948431943536,0.5137130714353235,0.09184390599742706,0.4713864174739395,0.43676967652863324
2021-06-28,0.08645877,0.4713132,0.44212177,0.19061440265996799,0.2934316730758666,0.5159539242641654,0.09063833689245694,0.47097210905256026,0.43838955405498264
2021-06-29,0.08535943,0.47087246,0.44369262,0.19269315070093074,0.2890428746300477,0.5182639746690215,0.08944965110040715,0.470542368276618,0.44000798062297464
2021-06-30,0.08428429,0.47042587,0.44524896,0.19483997817859655,0.28452848880976594,0.5206315330116376,0.0882776370564277,0.4700974593294451,0.44162490361412704
2021-07-01,0.08323367,0.4699744,0.44678947,0.19699244717733289,0.28000871559098434,0.5229988372316828,0.08712208440212701,0.46963764428933535,0.44324027130853744
