date,Ic,Inew,R,D,R_4_SIR,I_4_SIR,S_4_SIR
2021-03-23,2640573.714285714,13340.142857142857,1535610.2857142857,74471.71428571429,1610082.0,1030491.7142857143,81683189.28571428
2021-03-24,2654253.5714285714,13679.857142857143,1542560.0,74658.42857142857,1617218.4285714286,1037035.1428571428,81669509.42857143
2021-03-25,2668669.5714285714,14416.0,1549462.857142857,74845.28571428571,1624308.142857143,1044361.4285714285,81655093.42857143
2021-03-26,2683670.0,15000.42857142857,1556422.0,75026.0,1631448.0,1052222.0,81640093.0
2021-03-27,2699304.5714285714,15634.57142857143,1563351.7142857143,75199.57142857143,1638551.2857142857,1060753.2857142857,81624458.42857143
2021-03-28,2715431.0,16126.42857142857,1570508.857142857,75371.85714285714,1645880.7142857143,1069550.2857142857,81608332.0
2021-03-29,2731866.4285714286,16435.428571428572,1577771.5714285714,75543.14285714286,1653314.7142857143,1078551.7142857143,81591896.57142857
2021-03-30,2748596.714285714,16730.285714285714,1585348.857142857,75704.42857142857,1661053.2857142857,1087543.4285714286,81575166.28571428
2021-03-31,2765503.8571428573,16907.14285714286,1593152.2857142857,75865.85714285714,1669018.142857143,1096485.7142857143,81558259.14285715
2021-04-01,2782645.714285714,17141.85714285714,1601216.142857143,76023.42857142857,1677239.5714285714,1105406.142857143,81541117.28571428
2021-04-02,2799832.5714285714,17186.85714285714,1609293.4285714286,76188.0,1685481.4285714286,1114351.142857143,81523930.42857143
2021-04-03,2816684.714285714,16852.14285714286,1617479.7142857143,76347.28571428571,1693827.0,1122857.7142857143,81507078.28571428
2021-04-04,2832825.4285714286,16140.714285714286,1625672.5714285714,76503.42857142857,1702176.0,1130649.4285714286,81490937.57142857
2021-04-05,2848769.714285714,15944.285714285714,1634028.2857142857,76660.57142857143,1710688.857142857,1138080.857142857,81474993.28571428
2021-04-06,2864333.4285714286,15563.714285714286,1642352.857142857,76804.85714285714,1719157.7142857143,1145175.7142857143,81459429.57142857
2021-04-07,2878843.714285714,14510.285714285714,1650718.2857142857,76956.14285714286,1727674.4285714286,1151169.2857142857,81444919.28571428
2021-04-08,2892797.8571428573,13954.142857142857,1659064.857142857,77122.42857142857,1736187.2857142857,1156610.5714285714,81430965.14285715
2021-04-09,2907262.8571428573,14465.0,1667501.4285714286,77297.85714285714,1744799.2857142857,1162463.5714285714,81416500.14285715
