date,Ic,Inew,R,D,R_4_SIR,I_4_SIR,S_4_SIR
2021-05-04,3525335.285714286,6973.0,8570.857142857143,78194.71428571429,86765.57142857143,3438569.714285714,42946909.71428572
2021-05-05,3531972.8571428573,6637.571428571428,8648.142857142857,78283.71428571429,86931.85714285714,3445041.0,42940272.14285714
2021-05-06,3538298.5714285714,6325.714285714285,8726.57142857143,78376.0,87102.57142857143,3451196.0,42933946.428571425
2021-05-07,3544488.714285714,6190.142857142857,8807.0,78458.28571428571,87265.28571428571,3457223.4285714286,42927756.28571428
2021-05-08,3550678.8571428573,6190.142857142857,8889.857142857143,78540.57142857143,87430.42857142857,3463248.4285714286,42921566.14285714
2021-05-09,3556869.0,6190.142857142857,8976.142857142857,78622.85714285714,87599.0,3469270.0,42915376.0
2021-05-10,3562720.714285714,5851.714285714285,9068.714285714286,78708.85714285714,87777.57142857143,3474943.1428571427,42909524.28571428
2021-05-11,3568633.285714286,5912.571428571428,9164.142857142857,78809.0,87973.14285714286,3480660.1428571427,42903611.71428572
2021-05-12,3574560.285714286,5927.0,9264.42857142857,78900.71428571429,88165.14285714286,3486395.1428571427,42897684.71428572
2021-05-13,3580164.5714285714,5604.285714285715,9375.142857142857,78980.0,88355.14285714286,3491809.4285714286,42892080.428571425
2021-05-14,3585506.1428571427,5341.571428571428,9497.42857142857,79058.14285714286,88555.57142857143,3496950.5714285714,42886738.85714286
2021-05-15,3590847.714285714,5341.571428571428,9631.57142857143,79136.28571428571,88767.85714285714,3502079.8571428573,42881397.28571428
2021-05-16,3596189.285714286,5341.571428571428,9770.285714285714,79214.42857142857,88984.71428571429,3507204.5714285714,42876055.71428572
2021-05-17,3601113.285714286,4924.0,9911.57142857143,79291.14285714286,89202.71428571429,3511910.5714285714,42871131.71428572
2021-05-18,3605901.1428571427,4787.857142857143,10056.57142857143,79348.57142857143,89405.14285714286,3516496.0,42866343.85714286
2021-05-19,3610640.714285714,4739.571428571428,10213.0,79400.0,89613.0,3521027.714285714,42861604.28571428
2021-05-20,3615384.8571428573,4744.142857142857,10376.42857142857,79445.71428571429,89822.14285714286,3525562.714285714,42856860.14285714
2021-05-21,3619906.8571428573,4522.0,10547.714285714286,79485.85714285714,90033.57142857143,3529873.285714286,42852338.14285714
2021-05-22,3624428.8571428573,4522.0,10726.142857142857,79526.0,90252.14285714286,3534176.714285714,42847816.14285714
2021-05-23,3628950.8571428573,4522.0,10907.857142857143,79566.14285714286,90474.0,3538476.8571428573,42843294.14285714
2021-05-24,3633473.714285714,4522.857142857143,11101.714285714286,79606.0,90707.71428571429,3542766.0,42838771.28571428
2021-05-25,3638192.4285714286,4718.714285714285,11317.714285714286,79648.71428571429,90966.42857142857,3547226.0,42834052.571428575
2021-05-26,3642757.8571428573,4565.428571428572,11551.57142857143,79689.71428571429,91241.28571428571,3551516.5714285714,42829487.14285714
2021-05-27,3647260.0,4502.142857142857,11799.714285714286,79730.71428571429,91530.42857142857,3555729.5714285714,42824985.0
2021-05-28,3651860.714285714,4600.714285714285,12067.0,79771.42857142857,91838.42857142857,3560022.285714286,42820384.28571428
2021-05-29,3656461.4285714286,4600.714285714285,12348.0,79812.14285714286,92160.14285714286,3564301.285714286,42815783.571428575
2021-05-30,3661062.1428571427,4600.714285714285,12644.0,79852.85714285714,92496.85714285714,3568565.285714286,42811182.85714286
2021-05-31,3665472.1428571427,4410.0,12958.285714285714,79887.42857142857,92845.71428571429,3572626.4285714286,42806772.85714286
2021-06-01,3669743.4285714286,4271.285714285715,13275.714285714286,79913.42857142857,93189.14285714286,3576554.285714286,42802501.571428575
2021-06-02,3674011.4285714286,4268.0,13604.0,79941.14285714286,93545.14285714286,3580466.285714286,42798233.571428575
2021-06-03,3678273.714285714,4262.285714285715,13931.57142857143,79964.14285714286,93895.71428571429,3584378.0,42793971.28571428
2021-06-04,3682462.714285714,4189.0,14249.57142857143,80005.57142857143,94255.14285714286,3588207.5714285714,42789782.28571428
2021-06-05,3686651.714285714,4189.0,14575.714285714286,80047.14285714286,94622.85714285714,3592028.8571428573,42785593.28571428
2021-06-06,3690840.714285714,4189.0,14912.714285714286,80088.71428571429,95001.42857142857,3595839.285714286,42781404.28571428
2021-06-07,3695002.5714285714,4161.857142857143,15239.57142857143,80129.14285714286,95368.71428571429,3599633.8571428573,42777242.428571425
2021-06-08,3699038.1428571427,4035.5714285714284,15582.142857142857,80175.71428571429,95757.85714285714,3603280.285714286,42773206.85714286
2021-06-09,3702994.1428571427,3956.0,15928.42857142857,80216.14285714286,96144.57142857143,3606849.5714285714,42769250.85714286
2021-06-10,3708200.714285714,5206.571428571428,16306.714285714286,80275.57142857143,96582.28571428571,3611618.4285714286,42764044.28571428
2021-06-11,3713289.1428571427,5088.428571428572,16708.571428571428,80319.28571428571,97027.85714285714,3616261.285714286,42758955.85714286
2021-06-12,3718377.5714285714,5088.428571428572,17118.14285714286,80362.85714285714,97481.0,3620896.5714285714,42753867.428571425
2021-06-13,3723466.0,5088.428571428572,17531.428571428572,80406.42857142857,97937.85714285714,3625528.1428571427,42748779.0
2021-06-14,3728358.0,4892.0,17949.428571428572,80446.57142857143,98396.0,3629962.0,42743887.0
2021-06-15,3733239.714285714,4881.714285714285,18380.85714285714,80485.14285714286,98866.0,3634373.714285714,42739005.28571428
2021-06-16,3738036.4285714286,4796.714285714285,18808.571428571428,80525.57142857143,99334.14285714286,3638702.285714286,42734208.571428575
2021-06-17,3741432.1428571427,3395.714285714286,19221.14285714286,80549.71428571429,99770.85714285714,3641661.285714286,42730812.85714286
2021-06-18,3744838.1428571427,3406.0,19633.0,80571.28571428571,100204.28571428571,3644633.8571428573,42727406.85714286
2021-06-19,3748244.1428571427,3406.0,20040.714285714286,80592.85714285714,100633.57142857143,3647610.5714285714,42724000.85714286
2021-06-20,3751650.1428571427,3406.0,20441.285714285714,80614.42857142857,101055.71428571429,3650594.4285714286,42720594.85714286
2021-06-21,3754919.285714286,3269.1428571428573,20831.428571428572,80639.0,101470.42857142857,3653448.8571428573,42717325.71428572
2021-06-22,3758275.285714286,3356.0,21202.85714285714,80659.0,101861.85714285714,3656413.4285714286,42713969.71428572
2021-06-23,3761704.0,3428.714285714286,21572.571428571428,80678.0,102250.57142857143,3659453.4285714286,42710541.0
2021-06-24,3765177.0,3473.0,21938.285714285714,80696.85714285714,102635.14285714286,3662541.8571428573,42707068.0
2021-06-25,3768751.4285714286,3574.4285714285716,22292.428571428572,80715.0,103007.42857142857,3665744.0,42703493.571428575
2021-06-26,3772325.8571428573,3574.4285714285716,22633.85714285714,80733.14285714286,103367.0,3668958.8571428573,42699919.14285714
2021-06-27,3775900.285714286,3574.4285714285716,22957.428571428572,80751.28571428571,103708.71428571429,3672191.5714285714,42696344.71428572
2021-06-28,3779899.0,3998.714285714286,23285.714285714286,80765.57142857143,104051.28571428571,3675847.714285714,42692346.0
2021-06-29,3784333.5714285714,4434.571428571428,23607.285714285714,80781.28571428571,104388.57142857143,3679945.0,42687911.428571425
2021-06-30,3789466.1428571427,5132.571428571428,23920.285714285714,80799.42857142857,104719.71428571429,3684746.4285714286,42682778.85714286
2021-07-01,3795718.4285714286,6252.285714285715,24236.714285714286,80816.14285714286,105052.85714285714,3690665.5714285714,42676526.571428575
